CompanyVat,CompanyName,UnitName,UnitAddress,UnitZipcode,UnitCity,UnitStartdate,UnitEnddate,UnitEmployees
14406042,ISS FACILITY SERVICES A/S,ISS Facility Services A/S,Ulvehavevej 61,7100,Vejle,01/06 - 2016,31/05 - 2017,
14406042,ISS FACILITY SERVICES A/S,ISS Facility Services A/S,Københavnsvej 1,4800,Nykøbing F,22/05 - 2017,22/05 - 2017,
14406042,ISS FACILITY SERVICES A/S,ISS Facility Services A/S,Produktionsvej 42,2600,Glostrup,01/07 - 2016,31/07 - 2017,
14406042,ISS FACILITY SERVICES A/S,729 - Ministeriet for Sundhed og Forebyggelse,Holbergsgade 6,1057,København K,08/01 - 2012,11/07 - 2014,
14406042,ISS FACILITY SERVICES A/S,ISS Facility Services A/S,Delta Park 45,2665,Vallensbæk Strand,12/06 - 2017,29/09 - 2017,
14406042,ISS FACILITY SERVICES A/S,ISS Facility Services A/S,Sundkrogsgade 7,2100,København Ø,01/08 - 2017,29/09 - 2017,
14406042,ISS FACILITY SERVICES A/S,ISS Facility Services A/S,Lundsbjerg Industrivej 1,6200,Aabenraa,13/12 - 2013,28/02 - 2018,
14406042,ISS FACILITY SERVICES A/S,ISS Facility Services A/S,Carl Jacobsens Vej 39,2500,Valby,01/10 - 2019,22/11 - 2019,
14406042,ISS FACILITY SERVICES A/S,ISS Facility Services A/S,"Lauritzens Plads 1, 1",9000,Aalborg,01/11 - 2017,31/01 - 2020,
14406042,ISS FACILITY SERVICES A/S,ISS Facility Services A/S,Stationsparken 31,2600,Glostrup,01/01 - 2020,19/06 - 2020,
14406042,ISS FACILITY SERVICES A/S,ISS Facility Services A/S,Transportcenter Alle 14,7400,Herning,19/11 - 2019,31/12 - 2020,
14406042,ISS FACILITY SERVICES A/S,ISS Facility Services A/S,Ullsvej 1,4600,Køge,19/11 - 2019,31/12 - 2020,
14406042,ISS FACILITY SERVICES A/S,ISS Facility Services A/S,Skibsbyggerivej 5,9000,Aalborg,01/10 - 2019,02/02 - 2021,
14406042,ISS FACILITY SERVICES A/S,764 - LN Eurocom Tele Services A/S,Vestre Kongevej 4-6,8260,Viby J,04/01 - 2012,28/02 - 2015,0
14406042,ISS FACILITY SERVICES A/S,ISS FACILITY SERVICES A/S,Havnepladsen 12,9900,Frederikshavn,01/01 - 2008,30/07 - 2013,0
